sent
3789	,	0 , PNCT
3789	о	0 о PREP
3790	чём	0 что ADJF Apro Subx neut sing loct
3791	я	0 я ADJF Apro Subx sing 1per nomn
3792	говорю	0 говорить VERB impf tran sing actv pres 1per indc
3793	,	0 , PNCT
3794	-	0 - PNCT
3795	-	0 - PNCT
3796	у	0 у PREP
3797	вас	0 вы ADJF Apro Subx plur 2per gent
3798	в	0 в PREP
3799	стране	0 страна NOUN femn inan sing loct
3800	в	0 в PREP
3801	это	0 это ADJF Apro Subx neut sing accs
3802	время	0 время NOUN neut inan sing accs
3803	продавали	0 продавать VERB impf tran plur actv past indc
3804	только	0 только PRCL
3805	страшненькие	0 страшненький ADJF plur accs inan
3806	хлопковые	0 хлопковый ADJF plur accs inan
3807	панталоны	0 панталоны NOUN plur accs
3808	!	0 ! PNCT
/sent
sent
3808	По	0 по PREP
3809	итогам	0 итог NOUN masc inan plur datv
3810	первого	0 первый ADJF Anum masc sing gent
3811	конкурса	0 конкурс NOUN masc inan sing gent
3812	комплекты	0 комплект NOUN masc inan plur accs
3813	новейшего	0 новейший ADJF neut sing gent
3814	компьютерного	0 компьютерный ADJF neut sing gent
3815	оборудования	0 оборудование NOUN neut inan sing gent
3816	и	0 и CONJ
3817	образовательного	0 образовательный ADJF neut sing gent
3818	программного	0 программный ADJF neut sing gent
3819	обеспечения	0 обеспечение NOUN neut inan sing gent
3820	на	0 на PREP
3821	общую	0 общий ADJF femn sing accs
3822	сумму	0 сумма NOUN femn inan sing accs
3823	550	0 550 NUMR
3824	тысяч	0 тысяча NOUN femn inan plur gent
3825	рублей	0 рубль NOUN masc inan plur gent
3826	уже	0 уже ADVB
3827	получили	0 получить VERB perf tran plur actv past indc
3828	дети	0 ребенок NOUN masc anim plur nomn
3829	-	0 - PNCT
3829	сироты	0 сирота NOUN Ms-f anim plur nomn
3830	агрошколы	0 агрошкола NOUN femn inan sing gent
3831	-	0 - PNCT
3831	интерната	0 интернат NOUN masc inan sing gent
3832	Псковской	0 псковской ADJF femn sing gent
3833	области	0 область NOUN femn inan sing gent
3834	,	0 , PNCT
3834	центры	0 центр NOUN masc inan plur nomn
3835	детского	0 детский ADJF neut sing gent
3836	творчества	0 творчество NOUN neut inan sing gent
3837	и	0 и CONJ
3838	информационных	0 информационный ADJF plur gent
3839	технологий	0 технология NOUN femn inan plur gent
3840	Бийска	0 Бийск NOUN masc inan sing gent
3841	и	0 и CONJ
3842	Екатеринбурга	0 Екатеринбург NOUN masc inan sing gent
3843	,	0 , PNCT
3843	школы	0 школа NOUN femn inan plur nomn
3844	Нижегородской	0 нижегородский ADJF femn sing gent
3845	,	0 , PNCT
3845	Ярославской	0 ярославский ADJF femn sing gent
3846	областей	0 область NOUN femn inan plur gent
3847	,	0 , PNCT
3847	городов	0 город NOUN masc inan plur gent
3848	Перми	0 Пермь NOUN femn inan sing gent
3849	,	0 , PNCT
3849	Воронежа	0 Воронеж NOUN masc inan sing gent
3850	,	0 , PNCT
3850	Москвы	0 Москва NOUN femn inan sing gent
3851	,	0 , PNCT
3851	Ростова	0 Ростов NOUN masc inan sing gent
3852	,	0 , PNCT
3852	Кирова	0 Киров NOUN masc inan sing gent
3853	,	0 , PNCT
3853	Самары	0 Самара NOUN femn inan sing gent
3854	.	0 . PNCT
/sent
sent
3854	Вот	0 вот PRCL
3855	когда	0 когда CONJ
3856	я	0 я ADJF Apro Subx sing 1per nomn
3857	в	0 в PREP
3858	театре	0 театр NOUN masc inan sing loct
3859	,	0 , PNCT
3859	я	0 я ADJF Apro Subx sing 1per nomn
3860	всё	0 всё ADJF Apro Subx neut sing accs
3861	понимаю	0 понимать VERB impf tran sing actv pres 1per indc
3862	.	0 . PNCT
/sent
sent
3862	Она	0 она ADJF Apro Subx femn sing 3per nomn
3863	где	0 где ADVB Ques
3864	играла	0 играть VERB impf tran femn sing actv past indc
3865	?	0 ? PNCT
/sent
sent
3865	Вездеход	0 вездеход NOUN masc inan sing nomn
3866	-	0 - PNCT
3866	амфибия	0 амфибия NOUN femn inan sing nomn
3867	предоставлен	0 предоставить PRTS perf masc sing pssv past
3868	на	0 на PREP
3869	тест	0 тест NOUN masc inan sing accs
3870	торговым	0 торговый ADJF masc sing ablt
3871	домом	0 дом NOUN masc inan sing ablt
3872	"	0 " PNCT
3872	Царь	0 царь NOUN masc anim sing nomn
3873	"	0 " PNCT
3874	,	0 , PNCT
3875	(	0 ( PNCT
3876	095	0 095 NUMR
3877	)	0 ) PNCT
3877	144	0 144 NUMR
3878	-	0 - PNCT
3878	4401	0 4401 NUMR
3879	.	0 . PNCT
/sent
sent
3879	Старик	0 старик NOUN masc anim sing nomn
3880	щелкнул	0 щелкнуть VERB perf tran masc sing actv past indc
3881	несколько	0 несколько NUMR accs
3882	раз	0 раз NOUN masc inan plur gent
3883	рулём	0 руль NOUN masc inan sing ablt
3884	,	0 , PNCT
3884	заложил	0 заложить VERB perf tran masc sing actv past indc
3885	вираж	0 вираж NOUN masc inan sing accs
3886	и	0 и CONJ
3887	подвёз	0 подвезти VERB perf tran masc sing actv past indc
3888	меня	0 я ADJF Apro Subx sing 1per accs
3889	почти	0 почти ADVB
3890	к	0 к PREP
3891	самому	0 самый ADJF Apro masc sing datv
3892	подъезду	0 подъезд NOUN masc inan sing datv
3893	.	0 . PNCT
/sent
sent
3893	Несколько	0 несколько NUMR nomn
3894	мест	0 место NOUN neut inan plur gent
3895	для	0 для PREP
3896	парковки	0 парковка NOUN femn inan sing gent
3897	огорожены	0 огородить PRTS perf plur pssv past
3898	,	0 , PNCT
3898	посторонних	0 посторонний NOUN masc anim plur accs
3899	не	0 не PRCL
3900	пускают	0 пускать VERB impf tran plur actv pres 3per indc
3901	.	0 . PNCT
/sent
sent
3901	Славные	0 славный ADJF plur nomn
3902	строители	0 строитель NOUN masc anim plur nomn
3903	Третьяковского	0 третьяковский ADJF masc sing gent
3904	проезда	0 проезд NOUN masc inan sing gent
3905	всё	0 всё ADVB
3906	не	0 не PRCL
3907	угомонятся	0 угомониться VERB perf intr plur futr 3per indc
3908	.	0 . PNCT
/sent
sent
3908	Масоны	0 масон NOUN masc anim plur nomn
3909	вредят	0 вредить VERB impf intr actv plur pres 3per indc
3910	только	0 только PRCL
3911	самим	0 сам ADJF Apro plur datv
3912	себе	0 себя ADJF Apro Subx datv
3913	,	0 , PNCT
3913	обнажая	0 обнажать GRND impf tran actv pres
3914	свои	0 свой ADJF Apro plur accs inan
3915	телеса	0 телеса NOUN plur accs
3916	в	0 в PREP
3917	холодных	0 холодный ADJF plur loct
3918	и	0 и CONJ
3919	влажных	0 влажный ADJF plur loct
3920	подземельях	0 подземелье NOUN neut inan plur loct
3921	"	0 " PNCT
3922	,	0 , PNCT
3923	-	0 - PNCT
3924	-	0 - PNCT
3925	признал	0 признать VERB perf tran masc sing actv past indc
3926	в	0 в PREP
3927	беседе	0 беседа NOUN femn inan sing loct
3928	с	0 с PREP
3929	корреспондентом	0 корреспондент NOUN masc anim sing ablt
3930	"	0 " PNCT
3930	Ъ	0 Ъ UNKN
3931	"	0 " PNCT
3931	один	0 один ADJF Apro masc sing nomn
3932	из	0 из PREP
3933	сердобольных	0 сердобольный ADJF plur gent
3934	сотрудников	0 сотрудник NOUN masc anim plur gent
3935	министерства	0 министерство NOUN neut inan sing gent
3936	внутренних	0 внутренний ADJF plur gent
3937	дел	0 дело NOUN neut inan plur gent
3938	Великобритании	0 Великобритания NOUN femn inan sing gent
3939	,	0 , PNCT
3939	борясь	0 бороться GRND impf intr pres
3940	с	0 с PREP
3941	охватившим	0 охватить PRTF perf tran masc sing ablt actv past
3942	его	0 он ADJF Apro Subx masc sing 3per accs
3943	затяжным	0 затяжной ADJF masc sing ablt
3944	приступом	0 приступ NOUN masc inan sing ablt
3945	кашля	0 кашель NOUN masc inan sing gent
3946	.	0 . PNCT
/sent
sent
3946	Это	0 это ADJF Apro Subx neut sing nomn
3947	был	0 быть VERB impf intr actv masc sing past indc
3948	образец	0 образец NOUN masc inan sing nomn
3949	плохой	0 плохой ADJF femn sing gent
3950	гостиницы	0 гостиница NOUN femn inan sing gent
3951	:	0 : PNCT
3951	обтрёпанные	0 обтрепать PRTF perf tran plur nomn pssv past
3952	ковры	0 ковер NOUN masc inan plur nomn
3953	,	0 , PNCT
3953	разбитые	0 разбить PRTF perf tran plur nomn pssv past
3954	лампочки	0 лампочка NOUN femn inan plur nomn
3955	,	0 , PNCT
3955	отсутствующие	0 отсутствовать PRTF impf intr actv plur nomn pres
3956	затычки	0 затычка NOUN femn inan plur nomn
3957	для	0 для PREP
3958	ванны	0 ванна NOUN femn inan sing gent
3959	,	0 , PNCT
3959	грубый	0 грубый ADJF masc sing nomn
3960	персонал	0 персонал NOUN masc inan sing nomn
3961	и	0 и CONJ
3962	хлеб	0 хлеб NOUN masc inan sing nomn
3963	в	0 в PREP
3964	виде	0 вид NOUN masc inan sing loct
3965	рогаликов	0 рогалик NOUN masc inan plur gent
3966	,	0 , PNCT
3966	которым	0 который ADJF Apro masc sing ablt
3967	можно	0 можно PRED
3968	было	0 быть VERB impf intr actv neut sing past indc
3969	подпирать	0 подпирать INFN impf tran actv
3970	стоящие	0 стоять PRTF impf intr actv plur accs pres
3971	на	0 на PREP
3972	полке	0 полка NOUN femn inan sing loct
3973	книги	0 книга NOUN femn inan plur accs
3974	.	0 . PNCT
/sent
sent
3974	Знания	0 знание NOUN neut inan plur nomn
3975	--	0 -- PNCT
3975	особый	0 особый ADJF masc sing nomn
3976	товар	0 товар NOUN masc inan sing nomn
3977	.	0 . PNCT
/sent
sent
3977	Просто	0 просто PRCL
3978	мне	0 я ADJF Apro Subx sing 1per datv
3979	предложили	0 предложить VERB perf tran plur actv past indc
3980	сняться	0 сняться INFN perf intr
3981	в	0 в PREP
3982	кино	0 кино NOUN neut inan Fixd sing ablt
3983	и	0 и CONJ
3984	сыграть	0 сыграть INFN perf tran actv
3985	роль	0 роль NOUN femn inan sing accs
3986	российского	0 российский ADJF masc sing gent
3987	бизнесмена	0 бизнесмен NOUN masc anim sing gent
3988	.	0 . PNCT
/sent
sent
3988	А	0 а CONJ
3989	в	0 в PREP
3990	сентябре	0 сентябрь NOUN masc inan sing loct
3991	в	0 в PREP
3992	Москве	0 Москва NOUN femn inan sing loct
3993	открывается	0 открываться VERB impf intr sing pres 3per indc
3994	специализированный	0 специализированный ADJF masc sing nomn
3995	бутик	0 бутик NOUN masc inan sing nomn
3996	Armani	0 Armani UNKN
3997	Casa	0 Casa UNKN
3998	.	0 . PNCT
/sent
sent
3998	А	0 а CONJ
3999	вот	0 вот PRCL
4000	следом	0 следом ADVB
4001	как	0 как CONJ
4002	раз	0 раз NOUN masc inan sing nomn
4003	и	0 и CONJ
4004	идут	0 идти VERB impf intr actv plur pres 3per indc
4005	антреме	0 антреме NOUN femn inan Fixd plur nomn
4006	:	0 : PNCT
4006	миндальный	0 миндальный ADJF masc sing nomn
4007	пирог	0 пирог NOUN masc inan sing nomn
4008	,	0 , PNCT
4008	артишоки	0 артишок NOUN masc inan plur nomn
4009	и	0 и CONJ
4010	рагу	0 рагу NOUN neut inan Fixd sing nomn
4011	из	0 из PREP
4012	гусиной	0 гусиный ADJF femn sing gent
4013	печени	0 печень NOUN femn inan sing gent
4014	,	0 , PNCT
4014	шампиньонов	0 шампиньон NOUN masc inan plur gent
4015	и	0 и CONJ
4016	окороков	0 окорок NOUN masc inan plur gent
4017	.	0 . PNCT
/sent
sent
4017	Уезжая	0 уезжать GRND impf intr actv pres
4018	,	0 , PNCT
4018	эти	0 этот ADJF Apro plur nomn
4019	граждане	0 гражданин NOUN masc anim plur nomn
4020	предусмотрительно	0 предусмотрительно ADVB
4021	бронируют	0 бронировать VERB impf tran plur actv pres 3per indc
4022	себе	0 себя ADJF Apro Subx datv
4023	номера	0 номер NOUN masc inan plur accs
4024	.	0 . PNCT
/sent
sent
4024	В	0 в PREP
4025	этом	0 этот ADJF Apro masc sing loct
4026	случае	0 случай NOUN masc inan sing loct
4027	вам	0 вы ADJF Apro Subx plur 2per datv
4028	необходимо	0 необходимо PRED
4029	воспользоваться	0 воспользоваться INFN perf intr
4030	такой	0 такой ADJF Apro femn sing ablt
4031	услугой	0 услуга NOUN femn inan sing ablt
4032	"	0 " PNCT
4032	СБС-Агро	0 СБС-Агро NOUN neut inan Fixd sing gent
4033	"	0 " PNCT
4034	,	0 , PNCT
4035	как	0 как CONJ
4036	факсовая	0 факсовый ADJF femn sing nomn
4037	авторизация	0 авторизация NOUN femn inan sing nomn
4038	клиента	0 клиент NOUN masc anim sing gent
4039	.	0 . PNCT
/sent
sent
4039	Из	0 из PREP
4040	года	0 год NOUN masc inan sing gent
4041	в	0 в PREP
4042	год	0 год NOUN masc inan sing accs
4043	мы	0 мы ADJF Apro Subx plur 1per nomn
4044	пугаем	0 пугать VERB impf tran plur actv pres 1per indc
4045	самих	0 сам ADJF Apro plur accs anim
4046	себя	0 себя ADJF Apro Subx accs
4047	собственной	0 собственный ADJF femn sing ablt
4048	настойчивостью	0 настойчивость NOUN femn inan sing ablt
4049	:	0 : PNCT
4049	летом	0 лето NOUN neut inan sing ablt
4050	дети	0 ребенок NOUN masc anim plur nomn
4051	должны	0 должен ADJS plur
4052	отдыхать	0 отдыхать INFN impf intr actv
4053	(	0 ( PNCT
4053	от	0 от PREP
4054	утомительного	0 утомительный ADJF masc sing gent
4055	учебного	0 учебный ADJF masc sing gent
4056	года	0 год NOUN masc inan sing gent
4057	,	0 , PNCT
4057	от	0 от PREP
4058	рутины	0 рутина NOUN femn inan sing gent
4059	,	0 , PNCT
4059	от	0 от PREP
4060	родителей	0 родитель NOUN masc anim plur gent
4061	)	0 ) PNCT
4062	,	0 , PNCT
4063	но	0 но CONJ
4064	не	0 не PRCL
4065	забывая	0 забывать GRND impf tran actv pres
4066	о	0 о PREP
4067	том	0 то ADJF Apro Subx neut sing loct
4068	,	0 , PNCT
4068	что	0 что CONJ
4069	время	0 время NOUN neut inan sing nomn
4070	дорого	0 дорогой ADJS neut sing
4071	.	0 . PNCT
/sent
sent
4071	Но	0 но CONJ
4072	только	0 только PRCL
4073	на	0 на PREP
4074	работе	0 работа NOUN femn inan sing loct
4075	.	0 . PNCT
/sent
sent
4075	Заметно	0 заметный ADJS neut sing
4076	это	0 это ADJF Apro Subx neut sing nomn
4077	было	0 быть VERB impf intr actv neut sing past indc
4078	и	0 и CONJ
4079	внешне	0 внешне ADVB
4080	.	0 . PNCT
/sent
sent
4080	Одним	0 один ADJF Apro masc sing ablt
4081	из	0 из PREP
4082	них	0 они ADJF Apro Subx plur 3per gent
4083	был	0 быть VERB impf intr actv masc sing past indc
4084	глава	0 глава NOUN masc anim sing nomn
4085	резидентуры	0 резидентура NOUN femn inan sing gent
4086	КГБ	0 КГБ NOUN masc inan Fixd sing gent
4087	в	0 в PREP
4088	Лондоне	0 Лондон NOUN masc inan sing loct
4089	.	0 . PNCT
/sent
sent
4089	Я	0 я ADJF Apro Subx sing 1per nomn
4090	,	0 , PNCT
4090	конечно	0 конечно CONJ Prnt
4091	,	0 , PNCT
4091	француженка	0 француженка NOUN femn anim sing nomn
4092	.	0 . PNCT
/sent
sent
4092	Даже	0 даже PRCL
4093	по	0 по PREP
4094	официальным	0 официальный ADJF plur datv
4095	данным	0 данные NOUN plur datv
4096	,	0 , PNCT
4096	более	0 много NUMR
4097	30	0 30 NUMR
4098	%	0 % PNCT
4098	чеченского	0 чеченский ADJF masc sing gent
4099	контингента	0 контингент NOUN masc inan sing gent
4100	психически	0 психически ADVB
4101	нездоровы	0 нездоровый ADJS plur
4102	.	0 . PNCT
/sent
sent
4102	Именно	0 именно PRCL
4103	тогда	0 тогда ADVB Ques
4104	умерло	0 умереть VERB perf intr actv neut sing past indc
4105	кино	0 кино NOUN neut inan Fixd sing nomn
4106	,	0 , PNCT
4106	основанное	0 основать PRTF perf tran neut sing nomn pssv past
4107	на	0 на PREP
4108	идее	0 идея NOUN femn inan sing loct
4109	"	0 " PNCT
4109	пассивного	0 пассивный ADJF neut sing gent
4110	созерцания	0 созерцание NOUN neut inan sing gent
4111	"	0 " PNCT
4112	:	0 : PNCT
4113	зритель	0 зритель NOUN masc anim sing nomn
4114	при	0 при PREP
4115	помощи	0 помощь NOUN femn inan sing loct
4116	пульта	0 пульт NOUN masc inan sing gent
4117	получил	0 получить VERB perf tran masc sing actv past indc
4118	возможность	0 возможность NOUN femn inan sing accs
4119	выбора	0 выбор NOUN masc inan sing gent
4120	.	0 . PNCT
/sent
sent
4120	Почему	0 почему ADVB Ques
4121	же	0 же PRCL
4122	медвежонку	0 медвежонок NOUN masc anim sing datv
4123	больше	0 много NUMR
4124	?	0 ? PNCT
/sent
sent
4124	Мостовщиков	0 Мостовщиков NOUN masc anim sing nomn
4125	несколько	0 несколько ADVB
4126	занервничал	0 занервничать VERB perf intr actv masc sing past indc
4127	.	0 . PNCT
/sent
sent
4127	Ещё	0 еще ADVB
4128	один	0 один ADJF Anum masc accs inan
4129	автосалон	0 автосалон NOUN masc inan sing accs
4130	открыла	0 открыть VERB perf tran femn sing actv past indc
4131	компания	0 компания NOUN femn inan sing nomn
4132	"	0 " PNCT
4132	ФК	0 ФК NOUN femn inan Fixd sing nomn
4133	Моторс	0 Моторс NOUN masc inan Fixd sing nomn
4134	"	0 " PNCT
4134	на	0 на PREP
4135	востоке	0 восток NOUN masc inan sing loct
4136	столицы	0 столица NOUN femn inan sing gent
4137	по	0 по PREP
4138	адресу	0 адрес NOUN masc inan sing datv
4139	:	0 : PNCT
4139	Щелковское	0 щелковский ADJF neut sing nomn
4140	шоссе	0 шоссе NOUN neut inan Fixd sing nomn
4141	,	0 , PNCT
4141	100	0 100 NUMR
4142	.	0 . PNCT
/sent
sent
4142	Ночью	0 ночь NOUN femn inan sing ablt
4143	некогда	0 некогда PRED
4144	.	0 . PNCT
/sent
sent
4144	Они	0 они ADJF Apro Subx plur 3per nomn
4145	постоянно	0 постоянно ADVB
4146	находились	0 находиться VERB impf intr plur past indc
4147	в	0 в PREP
4148	нескольких	0 несколько NUMR loct
4149	метрах	0 метр NOUN masc inan plur loct
4150	от	0 от PREP
4151	нас	0 мы ADJF Apro Subx plur 1per gent
4152	и	0 и CONJ
4153	пристально	0 пристально ADVB
4154	следили	0 следить VERB impf intr actv plur past indc
4155	за	0 за PREP
4156	каждым	0 каждый ADJF Apro neut sing ablt
4157	нашим	0 наш ADJF Apro neut sing ablt
4158	движением	0 движение NOUN neut inan sing ablt
4159	.	0 . PNCT
/sent
sent
4159	Где-то	0 где-то ADVB Ques
4160	через	0 через PREP
4161	месяц	0 месяц NOUN masc inan sing accs
4162	я	0 я ADJF Apro Subx sing 1per nomn
4163	получу	0 получить VERB perf tran sing actv futr 1per indc
4164	за	0 за PREP
4165	неё	0 она ADJF Apro Subx femn sing 3per accs
4166	гонорар	0 гонорар NOUN masc inan sing accs
4167	и	0 и CONJ
4168	мне	0 я ADJF Apro Subx sing 1per datv
4169	будет	0 быть VERB impf intr actv sing futr 3per indc
4170	на	0 на PREP
4171	что	0 что ADJF Apro Subx neut sing accs
4172	жить	0 жить INFN impf intr actv
4173	.	0 . PNCT
/sent
sent
4173	Слушай	0 слушать VERB impf tran sing actv impr excl
4174	,	0 , PNCT
4174	мне	0 я ADJF Apro Subx sing 1per datv
4175	сегодня	0 сегодня ADVB
4176	снился	0 сниться VERB impf intr masc sing past indc
4177	Ален	0 Ален NOUN masc anim sing nomn
4178	Делон	0 Делон NOUN masc anim sing nomn
4179	!	0 ! PNCT
/sent
sent
4179	Для	0 для PREP
4180	этого	0 это ADJF Apro Subx neut sing gent
4181	,	0 , PNCT
4181	предполагают	0 предполагать VERB impf tran plur actv pres 3per indc
4182	законодатели	0 законодатель NOUN masc anim plur nomn
4183	,	0 , PNCT
4183	нужно	0 нужно PRED
4184	по-рыночному	0 по-рыночному ADVB
4185	использовать	0 использовать INFN perf tran actv
4186	средства	0 средство NOUN neut inan plur accs
4187	поступающих	0 поступать PRTF impf intr actv plur gent pres
4188	от	0 от PREP
4189	работающих	0 работать PRTF impf intr actv plur gent pres
4190	граждан	0 гражданин NOUN masc anim plur gent
4191	пенсионных	0 пенсионный ADJF plur gent
4192	взносов	0 взнос NOUN masc inan plur gent
4193	.	0 . PNCT
/sent
sent
4193	И	0 и CONJ
4194	я	0 я ADJF Apro Subx sing 1per nomn
4195	нашёл	0 найти VERB perf tran masc sing actv past indc
4196	выход	0 выход NOUN masc inan sing accs
4197	.	0 . PNCT
/sent
sent
4197	Никаких	0 никакой ADJF Apro plur gent
4198	неудобств	0 неудобство NOUN neut inan plur gent
4199	при	0 при PREP
4200	транспортировке	0 транспортировка NOUN femn inan sing loct
4201	не	0 не PRCL
4202	предвидится	0 предвидеться VERB impf intr sing pres 3per indc
4203	:	0 : PNCT
4203	Ульянов	0 Ульянов NOUN masc anim sing nomn
4204	и	0 и CONJ
4205	при	0 при PREP
4206	жизни	0 жизнь NOUN femn inan sing loct
4207	ростом	0 рост NOUN masc inan sing ablt
4208	был	0 быть VERB impf intr actv masc sing past indc
4209	ниже	0 низкий COMP
4210	среднего	0 средний ADJF masc sing gent
4211	,	0 , PNCT
4211	а	0 а CONJ
4212	за	0 за PREP
4213	долгие	0 долгий ADJF plur accs inan
4214	десятилетия	0 десятилетие NOUN neut inan plur accs
4215	идолопоклонничества	0 идолопоклонничество NOUN neut inan sing gent
4216	его	0 его ADJF Apro
4217	набальзамированная	0 набальзамировать PRTF perf tran femn sing nomn pssv past
4218	мумия	0 мумия NOUN femn inan sing nomn
4219	настолько	0 настолько ADVB
4220	ссохлась	0 ссохнуться VERB perf intr femn sing past indc
4221	,	0 , PNCT
4221	что	0 что CONJ
4222	теперь	0 теперь ADVB Ques
4223	без	0 без PREP
4224	труда	0 труд NOUN masc inan sing gent
4225	поместилась	0 поместиться VERB perf intr femn sing past indc
4226	бы	0 бы PRCL
4227	в	0 в PREP
4228	обычный	0 обычный ADJF masc sing accs inan
4229	чемодан	0 чемодан NOUN masc inan sing accs
4230	.	0 . PNCT
/sent
sent
4230	Потому	0 потому ADVB Ques
4231	что	0 что CONJ
4232	там	0 там ADVB Ques
4233	каждое	0 каждый ADJF Apro neut sing nomn
4234	слово	0 слово NOUN neut inan sing nomn
4235	как	0 как CONJ
4236	камень	0 камень NOUN masc inan sing nomn
4237	--	0 -- PNCT
4237	такие	0 такой ADJF Apro plur nomn
4238	глыбы	0 глыба NOUN femn inan plur nomn
4239	,	0 , PNCT
4239	всё	0 всё ADJF Apro Subx neut sing nomn
4240	нагромождено	0 нагромоздить PRTS perf neut sing pssv past
4241	,	0 , PNCT
4241	всё	0 всё ADJF Apro Subx neut sing nomn
4242	такое	0 такой ADJF Apro neut sing nomn
4243	бетонное	0 бетонный ADJF neut sing nomn
4244	...	0 ... PNCT
/sent
sent
4244	И	0 и CONJ
4245	кстати	0 кстати CONJ Prnt
4246	,	0 , PNCT
4246	моя	0 мой ADJF Apro femn sing nomn
4247	мама	0 мама NOUN femn anim sing nomn
4248	первой	0 первый ADJF Anum femn sing ablt
4249	в	0 в PREP
4250	Италии	0 Италия NOUN femn inan sing loct
4251	ввела	0 ввести VERB perf tran femn sing actv past indc
4252	моду	0 мода NOUN femn inan sing accs
4253	на	0 на PREP
4254	жёлтое	0 желтый ADJF neut sing accs inan
4255	и	0 и CONJ
4256	алое	0 алый ADJF neut sing accs inan
4257	бельё	0 белье NOUN neut inan sing accs
4258	,	0 , PNCT
4258	стала	0 стать VERB perf intr actv femn sing past indc
4259	украшать	0 украшать INFN impf tran actv
4260	его	0 оно ADJF Apro Subx neut sing 3per accs
4261	полудрагоценными	0 полудрагоценный ADJF plur ablt
4262	камнями	0 камень NOUN masc inan plur ablt
4263	и	0 и CONJ
4264	натуральным	0 натуральный ADJF masc sing ablt
4265	жемчугом	0 жемчуг NOUN masc inan sing ablt
4266	.	0 . PNCT
/sent
sent
4266	Ещё	0 еще ADVB
4267	20	0 20 NUMR
4268	лет	0 год NOUN masc inan plur gent
4269	назад	0 назад ADVB
4270	в	0 в PREP
4271	Советском	0 советский ADJF masc sing loct
4272	Союзе	0 союз NOUN masc inan sing loct
4273	рассматривалась	0 рассматриваться VERB impf intr femn sing past indc
4274	идея	0 идея NOUN femn inan sing nomn
4275	перехода	0 переход NOUN masc inan sing gent
4276	на	0 на PREP
4277	массовое	0 массовый ADJF neut sing accs inan
4278	обучение	0 обучение NOUN neut inan sing accs
4279	с	0 с PREP
4280	шести	0 шесть NUMR gent
4281	лет	0 год NOUN masc inan plur gent
4282	.	0 . PNCT
/sent
sent
4282	Выставки	0 выставка NOUN femn inan plur accs
4283	стараюсь	0 стараться VERB impf intr sing pres 1per indc
4284	не	0 не PRCL
4285	пропускать	0 пропускать INFN impf tran actv
4286	,	0 , PNCT
4286	в	0 в PREP
4287	кино	0 кино NOUN neut inan Fixd sing loct
4288	и	0 и CONJ
4289	театре	0 театр NOUN masc inan sing loct
4290	почти	0 почти ADVB
4291	не	0 не PRCL
4292	бываю	0 бывать VERB impf intr actv sing pres 1per indc
4293	--	0 -- PNCT
4293	кажется	0 кажется CONJ Prnt
4294	,	0 , PNCT
4294	что	0 что CONJ
4295	ничего	0 ничто ADJF Apro Subx neut sing gent
4296	достойного	0 достойный ADJF masc sing gent
4297	там	0 там ADVB Ques
4298	не	0 не PRCL
4299	происходит	0 происходить VERB impf intr actv sing pres 3per indc
4300	.	0 . PNCT
/sent
sent
4300	Психологическое	0 психологический ADJF neut sing nomn
4301	обследование	0 обследование NOUN neut inan sing nomn
4302	шестилетних	0 шестилетний ADJF plur gent
4303	первоклассников	0 первоклассник NOUN masc anim plur gent
4304	показало	0 показать VERB perf tran neut sing actv past indc
4305	,	0 , PNCT
4305	что	0 что CONJ
4306	они	0 они ADJF Apro Subx plur 3per nomn
4307	отличались	0 отличаться VERB impf intr plur past indc
4308	от	0 от PREP
4309	своих	0 свой ADJF Apro plur gent
4310	сверстников	0 сверстник NOUN masc anim plur gent
4311	,	0 , PNCT
4311	посещавших	0 посещать PRTF impf tran plur gent actv past
4312	детский	0 детский ADJF masc sing accs inan
4313	сад	0 сад NOUN masc inan sing accs
4314	,	0 , PNCT
4314	повышенной	0 повышенный ADJF femn sing ablt
4315	тревожностью	0 тревожность NOUN femn inan sing ablt
4316	,	0 , PNCT
4316	низкой	0 низкий ADJF femn sing ablt
4317	самооценкой	0 самооценка NOUN femn inan sing ablt
4318	и	0 и CONJ
4319	полной	0 полный ADJF femn sing ablt
4320	утратой	0 утрата NOUN femn inan sing ablt
4321	спонтанной	0 спонтанный ADJF femn sing gent
4322	творческой	0 творческий ADJF femn sing gent
4323	активности	0 активность NOUN femn inan sing gent
4324	,	0 , PNCT
4324	выражающейся	0 выражаться PRTF impf intr femn sing gent pres
4325	у	0 у PREP
4326	нормального	0 нормальный ADJF masc sing gent
4327	ребёнка	0 ребенок NOUN masc anim sing gent
4328	в	0 в PREP
4329	желании	0 желание NOUN neut inan sing loct
4330	что-то	0 что-то ADJF Apro Subx neut sing accs
4331	нарисовать	0 нарисовать INFN perf tran actv
4332	или	0 или CONJ
4333	смастерить	0 смастерить INFN perf tran actv
4334	.	0 . PNCT
/sent
sent
4334	Мы	0 мы ADJF Apro Subx plur 1per nomn
4335	Охлобыстина	0 Охлобыстин NOUN masc anim sing accs
4336	знаем	0 знать VERB impf tran plur actv pres 1per indc
4337	как	0 как CONJ
4338	честного	0 честный ADJF masc sing accs anim
4339	человека	0 человек NOUN masc anim sing accs
4340	.	0 . PNCT
/sent
sent
4340	Эмоции	0 эмоция NOUN femn inan plur nomn
4341	,	0 , PNCT
4341	связанные	0 связать PRTF perf tran plur nomn pssv past
4342	со	0 со PREP
